鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中和區,房地(土地+建物)+車位,新北市中和區中正路151~180號,7.46,住,,,1090316,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940805,90.61,1,2,1,有,有,9850000,108708,坡道機械,18.53,0,含增建或未登記建物。;,RPWOMLNLMHPFFHF96CA
永和區,房地(土地+建物),新北市永和區文化路90巷22弄1~30號,31.75,住,,,1090312,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741106,114.54,3,2,2,有,無,8200000,71591,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLOLMHPFFHF98CA
中和區,車位,新北市中和區連城路211~240號,3.49,工,,,1090319,土地0建物0車位1,地下一層,六層,其他,停車空間,鋼筋混凝土造,0941117,44.72,0,0,0,有,有,1775000,,坡道平面,44.72,1775000,,RPTOMLOLMHPFFHF76CA
中和區,房地(土地+建物),新北市中和區中興街121~150號,21.64,住,,,1090324,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681008,87.43,3,2,1,有,無,9300000,106371,,0.0,0,,RPOQMLOLMHPFFHF09CA
中和區,房地(土地+建物),新北市中和區中山路二段181~210號,17.23,商,,,1090313,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701123,69.23,3,1,1,有,無,6900000,99668,,0.0,0,含增建或未登記建物。;,RPOPMLSLMHPFFHF76CA
永和區,房地(土地+建物),新北市永和區保平路268巷1~30號,30.98,住,,,1090227,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680606,111.74,3,2,2,有,無,21800000,195096,,0.0,0,含增建或未登記建物。;,RPTQMLSLMHPFFHF37CA
永和區,房地(土地+建物),新北市永和區安樂路144巷31~60號,28.98,住,,,1090323,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,0610412,85.42,3,2,1,有,無,9400000,110044,,0.0,0,,RPUQMLSLMHPFFHF47CA
中和區,房地(土地+建物)+車位,新北市中和區中原東街61~90號,51.27,住,,,1081210,土地1建物1車位3,四層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060309,333.47,2,2,3,有,有,42280000,153655,坡道平面,108.42,7700000,,RPQPMLTLMHPFFHF07CA
中和區,房地(土地+建物)+車位,新北市中和區中原東街61~90號,38.68,住,,,1090214,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060309,204.26999999999998,3,2,2,有,有,29660000,163326,坡道平面,36.14,2200000,,RPTPMLTLMHPFFHF37CA
永和區,房地(土地+建物),新北市永和區永和路二段276巷5弄1~30號,54.0,住,,,1090314,土地1建物1車位0,全,二層,透天厝,住家用,磚造,,63.89,2,2,1,有,無,12000000,187823,,0.0,0,含增建或未登記建物。;,RPUNMLKMMHPFFHF09CA
