鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大園區,房地(土地+建物)+車位,桃園市大園區大興路1~30號,26.89,住,,,1081023,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090212,88.37,2,1,1,有,無,6300000,71291,一樓平面,0.0,0,,RPVQMLSLMHPFFEH47CA
大園區,房地(土地+建物)+車位,桃園市大園區公園路一段61~90號,79.45,住,,,1081106,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030506,454.12,4,2,3,有,有,29300000,68325,坡道平面,67.73,2900000,,RPXQMLSLMHPFFEH67CA
大園區,土地,竹圍段崁腳小段121~150地號,2481.25,,一般農業區,農牧用地,1090205,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32000000,12897,,0.0,0,有三七五租約,RPTPMLKMMHPFFEH09CA
大園區,土地,竹圍段崁腳小段121~150地號,1661.5,,一般農業區,農牧用地,1090205,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14900000,8968,,0.0,0,有三七五租約,RPUPMLKMMHPFFEH56CA
大園區,土地,五塊厝段下埔小段1201~1230地號,1060.0,,特定農業區,農牧用地,1090215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23800000,22453,,0.0,0,,RPQQMLKMMHPFFEH88CA
大園區,土地,竹圍段崁下小段31~60地號,3462.75,,一般農業區,農牧用地,1090123,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34560000,9981,,0.0,0,有三七五租約權利人共二人,RPSQMLKMMHPFFEH09CA
大園區,土地,竹圍段崁下小段31~60地號,2549.0,,一般農業區,農牧用地,1090123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25440000,9980,,0.0,0,有三七五租約權利人共二人,RPUQMLKMMHPFFEH66CA
大園區,土地,艋舺段1141~1170地號,1862.96,,一般農業區,農牧用地,1090304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9010000,4836,,0.0,0,,RPWOMLLJNHPFFEH56CA
大園區,土地,橫山段橫山小段241~270地號,145.95,,特定農業區,水利用地,1090309,土地36建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,17129,,0.0,0,,RPVOMLOJNHPFFEH76CA
大園區,土地,埔心段海豐坡小段91~120地號,46.5,,特定農業區,甲種建築用地,1090329,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1485000,31935,,0.0,0,,RPQOMLQJNHPFFEH09CA
大園區,土地,竹圍段三塊石小段181~210地號,7008.8,,特定農業區,農牧用地,1090323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,96943560,13832,,0.0,0,,RPXQMLQJNHPFFEH37CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區六福路211~240號,22.3,住,,,1090310,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910516,198.33,3,2,2,有,有,11500000,57984,坡道平面,0.0,0,,RPWNMLSJNHPFFEH17CA
大園區,土地,竹圍段三塊石小段301~330地號,640.0,農,,,1090222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12480000,19500,,0.0,0,,RPRNMLLKNHPFFEH68CA
大園區,土地,埔心段埔心小段1831~1860地號,956.0,,特定農業區,農牧用地,1090215,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21675000,22673,,0.0,0,,RPSNMLLKNHPFFEH78CA
大園區,土地,橫山段湳子小段181~210地號,377.97,,特定農業區,甲種建築用地,1090301,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18832064,49824,,0.0,0,,RPWNMLRKNHPFFEH17CA
大園區,房地(土地+建物)+車位,桃園市大園區五福路121~150號,37.19,,鄉村區,乙種建築用地,1090401,土地2建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1081231,126.52000000000001,3,2,3,有,無,9800000,77458,一樓平面,0.0,0,,RPPOMLPKNHPFFEH98CA
大園區,土地,大牛稠段倒厝子小段1231~1260地號,207.53,,特定農業區,甲種建築用地,1090301,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7794000,37556,,0.0,0,,RPUPMLSKNHPFFEH27CA
大園區,房地(土地+建物)+車位,桃園市大園區五福路121~150號,37.19,,鄉村區,乙種建築用地,1090302,土地2建物1車位1,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1081231,140.43,3,2,3,有,無,10000000,71210,坡道平面,0.0,0,,RPQPMLSKNHPFFEH86CA
大園區,土地,橫山段湳子小段151~180地號,561.51,,特定農業區,水利用地,1090301,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23700000,42208,,0.0,0,,RPPOMLMJOHPFFEH68CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區大福路121~150號,28.96,住,,,1090313,土地1建物1車位1,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050112,200.07999999999998,3,2,2,有,有,10300000,51479,坡道平面,0.0,0,,RPVNMLRLNHPFFEH17CA
八德區,房地(土地+建物),桃園市八德區和平路991巷58弄61~90號,33.84,,一般農業區,特定目的事業用地,1090321,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711012,79.19,3,1,1,有,無,2200000,27781,,0.0,0,含增建或未登記建物。;,RPTNMLMLMHPFFFH09CA
八德區,房地(土地+建物)+車位,桃園市八德區東勇街31~60號,103.47,住,,,1090204,土地2建物1車位1,全,五層,透天厝,住商用,鋼筋混凝土造,0970123,389.67,4,4,4,有,有,22400000,57485,坡道平面,0.0,0,含增建或未登記建物。;,RPUNMLMLMHPFFFH56CA
八德區,房地(土地+建物)+車位,桃園市八德區和義街1~30號,32.05,住,,,1090320,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010402,178.17000000000002,3,2,2,有,有,9000000,50514,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLNLMHPFFFH66CA
八德區,房地(土地+建物)+車位,桃園市八德區僑愛一街121~150號,9.51,住,,,1090321,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941105,163.85000000000002,3,2,2,有,有,6850000,41807,坡道平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTNMLOLMHPFFFH66CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區大興街31~60號,13.03,商,,,1090401,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,117.68,2,2,1,有,有,5000000,42488,坡道平面,0.0,0,,RPPNMLMLMHPFFGH78CA
平鎮區,房地(土地+建物),桃園市平鎮區長沙街92巷10弄1~30號,63.09,住,,,1090311,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0830831,141.32,4,2,2,有,無,6000000,42457,,0.0,0,,RPRNMLMLMHPFFGH98CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區大興街1~30號,14.01,商,,,1090309,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,125.59,2,2,1,有,無,5000000,39812,坡道平面,0.0,0,,RPWNMLMLMHPFFGH86CA
平鎮區,房地(土地+建物),桃園市平鎮區民族路雙連二段118巷51弄1~30號,227.04,工,,,1090205,土地1建物1車位0,一層，二層，三層，屋頂突出物,三層,廠辦,見其他登記事項,鋼筋混凝土造,0881105,400.47,0,0,0,無,無,22600000,56434,,0.0,0,,RPPOMLMLMHPFFGH88CA
平鎮區,房地(土地+建物),桃園市平鎮區文化街23巷1~30號,35.09,住,,,1090306,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701120,104.54,1,0,2,有,無,7000000,66960,,0.0,0,含增建或未登記建物。;,RPQOMLMLMHPFFGH98CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中興路平鎮段355巷3弄61~90號,23.9,,鄉村區,乙種建築用地,1090307,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080927,120.94,2,2,1,有,有,5330000,44606,坡道平面,27.23,1150000,,RPOOMLOLMHPFFGH98CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中興路平鎮段355巷3弄61~90號,23.9,,鄉村區,乙種建築用地,1090326,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080927,120.94,2,2,1,有,有,4720000,37563,坡道平面,27.23,1200000,,RPQOMLOLMHPFFGH56CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中興路平鎮段355巷3弄61~90號,33.65,,鄉村區,乙種建築用地,1090315,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080927,157.48000000000002,3,2,2,有,有,6230000,39002,坡道平面,27.23,1150000,,RPSOMLOLMHPFFGH76CA
平鎮區,房地(土地+建物),桃園市平鎮區環南路301巷12弄7衖1~30號,33.4,住,,,1090312,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700625,90.38,2,1,1,有,無,3120000,34521,,0.0,0,,RPWOMLOLMHPFFGH17CA
平鎮區,房地(土地+建物),桃園市平鎮區雅豐街57巷31~60號,60.1,住,,,1090320,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710227,90.76,3,2,2,有,無,1750000,19282,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPLMHPFFGH09CA
平鎮區,房地(土地+建物),桃園市平鎮區天津街150巷1~30號,92.96,住,,,1090228,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0820527,198.3,4,3,3,有,無,10000000,50429,,0.0,0,,RPRNMLRLMHPFFGH86CA
平鎮區,土地,廣南段1381~1410地號,102.0,其他,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1110000,10882,,0.0,0,,RPTNMLOLMHPFFGH76CA
平鎮區,房地(土地+建物),桃園市平鎮區環南路511~540號,86.22,住,,,1090313,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760414,172.83,3,2,3,有,無,16500000,95470,,0.0,0,含增建或未登記建物。;,RPOOMLTLMHPFFGH86CA
平鎮區,房地(土地+建物),桃園市平鎮區賦梅路680巷1~30號,108.05,農,,,1081122,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071002,240.01,4,2,4,有,無,15000000,62497,,0.0,0,,RPRNMLOJOHPFFGH56CA
龜山區,建物,桃園市龜山區萬壽路二段1291~1320號,0.0,,,,1090413,土地0建物1車位0,全,二層,透天厝,住家用,加強磚造,0610615,135.8,2,1,2,有,無,4500000,33137,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLNLMHPFFHH56CA
龜山區,房地(土地+建物),桃園市龜山區萬壽路三段99巷16弄1~30號,21.3,住,,,1090328,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701014,82.27,3,2,1,有,無,3370000,40963,,0.0,0,含增建或未登記建物。;,RPTNMLQLMHPFFHH07CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光?路151~180號,18.04,住,,,1090327,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011215,164.77,3,2,2,有,有,8800000,53408,坡道平面,35.83,0,,RPOPMLRLMHPFFHH86CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文三二街66巷1~30號,14.9,其他,,,1090320,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940609,102.22999999999999,2,2,1,有,有,8800000,86080,坡道平面,23.22,0,,RPQNMLTLMHPFFHH07CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文化東路1~30號,41.41,住,,,1090227,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000607,169.13,3,2,2,有,有,12680000,84422,坡道平面,36.7,1500000,,RPRNMLLJNHPFFHH88CA
龜山區,房地(土地+建物),桃園市龜山區大同路236巷31~60號,7.48,住,,,1090411,土地1建物1車位0,二層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0941224,33.5,1,1,1,有,有,2600000,77612,,0.0,0,含增建或未登記建物。;,RPPNMLNJNHPFFHH88CA
龜山區,土地,半嶺段571~600地號,54.55,其他,,,1090316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,720000,13199,,0.0,0,包含公共設施保留地之交易。;,RPXNMLPJNHPFFHH27CA
龜山區,房地(土地+建物),桃園市龜山區廷美街1~30號,113.45,,山坡地保育區,丙種建築用地,1090307,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0820920,263.15999999999997,4,2,3,有,有,9200000,34961,,0.0,0,,RPPOMLPJNHPFFHH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區永順街99巷1~30號,22.37,住,,,1090310,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030915,163.01,3,2,2,有,有,12800000,78523,坡道平面,33.87,0,含增建或未登記建物。,RPSOMLOLMHPFFAH88DA
桃園區,土地,中埔段481~510地號,99.0,商,,,1090312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24225300,244700,,0.0,0,向政府機關承購之案件。;,RPTQMLOLMHPFFAH56DA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路61~90號,36.56,住,,,1090314,土地1建物1車位2,八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,273.89,3,2,2,有,有,23880000,87188,坡道平面,0.0,0,,RPOOMLSLMHPFFAH88DA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈光街31~60號,22.15,住,,,1090309,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990318,197.94,3,2,2,有,有,10890000,63462,坡道平面,64.16,2400000,含增建或未登記建物。,RPRRMLSLMHPFFAH86DA
桃園區,房地(土地+建物)+車位,桃園市桃園區民富九街31~60號,19.35,住,,,1090312,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961019,139.59,3,2,2,有,有,8400000,60176,坡道平面,0.0,1200000,含增建或未登記建物。;,RPWOMLKMMHPFFAH98DA
桃園區,房地(土地+建物)+車位,桃園市桃園區同德十一街61~90號,21.71,住,,,1090224,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931230,156.64999999999998,3,2,2,有,有,13080000,86735,坡道平面,23.14,1500000,含增建或未登記建物。;,RPSRMLOJNHPFFAH09DA
桃園區,房地(土地+建物),桃園市桃園區福山街61~90號,28.04,住,,,1090313,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820213,89.94999999999999,4,1,1,有,無,4420000,49138,,0.0,0,含增建或未登記建物。;,RPWOMLPJNHPFFAH66DA
中壢區,土地,富台段121~150地號,13.82,其他,,,1090327,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,28944,,0.0,0,,RPXOMLMKNHPFFBH66DA
八德區,房地(土地+建物),桃園市八德區和平路271~300號,11.59,住,,,1090216,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0931117,83.55000000000001,3,1,1,有,有,4860000,58169,,0.0,0,含增建或未登記建物。;,RPXNMLPJNHPFFFH17DA
平鎮區,房地(土地+建物),桃園市平鎮區湧?路19巷6弄1~30號,74.91,住,,,1090317,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0710817,117.4,4,2,2,有,無,3700000,31516,,0.0,0,,RPXPMLLLMHPFFGH17DA
桃園區,房地(土地+建物)+車位,桃園市桃園區中正路1441~1470號,62.39,住,,,1090327,土地1建物1車位3,八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010726,482.5,4,2,4,有,有,41000000,84974,坡道平面,0.0,0,,RPUOMLNKNHPFFAH09EA
中壢區,土地,老街溪段1201~1230地號,126.95,其他,,,1090323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,7877,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLOJOHPFFBH56EA
龍潭區,房地(土地+建物),桃園市龍潭區民強街31~60號,12.47,其他,,,1090406,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870407,49.230000000000004,2,1,1,有,有,1700000,34532,,0.0,0,二親等間之買賣,RPTOMLMLMHPFFCH09EA
大溪區,房地(土地+建物),桃園市大溪區仁德十一街1~30號,121.08,住,,,1090407,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030615,308.23,0,0,0,無,無,16500000,53531,,0.0,0,,RPVNMLNLMHPFFCH66EA
新屋區,房地(土地+建物),桃園市新屋區華興路475巷201弄121~150號,208.62,,特定農業區,甲種建築用地,1090306,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0991231,417.07000000000005,6,2,6,有,無,24000000,57544,,0.0,0,,RPXNMLMLMHPFFDH86EA
大園區,房地(土地+建物),桃園市大園區復興街31~60號,69.0,,鄉村區,乙種建築用地,1090318,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690325,118.0,3,3,3,有,無,6000000,50847,,0.0,0,,RPRQMLKLNHPFFEH56EA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區湧安路91~120號,61.09,住,,,1090318,土地1建物1車位2,一層，二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001128,273.73,4,2,2,有,有,9000000,32879,一樓平面,0.0,0,,RPRNMLLLNHPFFGH56EA
桃園區,房地(土地+建物),桃園市桃園區中山路1308巷241~270號,15.67,其他,,,1090412,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0921030,81.53,2,1,1,有,有,3500000,42929,,0.0,0,,RPTOMLOJNHPFFAH98EA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區中山北路一段12巷2弄1~30號,31.25,住,,,1090324,土地2建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811224,138.73,3,2,2,有,有,4500000,32437,坡道平面,0.0,0,,RPUOMLMLMHPFFDH66EA
龍潭區,房地(土地+建物),桃園市龍潭區?連街333巷1~30號,95.64,,一般農業區,甲種建築用地,1090413,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0910909,79.11,4,2,2,有,無,3600000,45506,,0.0,0,,RPPNMLSLMHPFFCH56EA
八德區,房地(土地+建物),桃園市八德區長興路493巷49弄1~30號,79.88,,鄉村區,乙種建築用地,1090110,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0811106,139.48,3,3,3,有,無,6250000,44809,,0.0,0,含增建或未登記建物。;,RPWNMLKMMHPFFFH76DA
大園區,房地(土地+建物)+車位,桃園市大園區田心里38鄰中園街1~30號,34.69,住,,,1090403,土地2建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951108,199.73000000000002,4,2,2,有,有,2200000,11015,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSPMLMLMHPFFEH56DA
八德區,房地(土地+建物)+車位,桃園市八德區桃德路128巷1~30號,71.95,住,,,1090325,土地1建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0780930,203.68,3,2,2,有,無,9500000,46642,一樓平面,0.0,0,含增建或未登記建物。,RPWOMLSLMHPFFFH57DA
龍潭區,土地,燈潭段841~870地號,195.5,農,,,1090402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,14834,,0.0,0,,RPVOMLMLMHPFFCH56DA
中壢區,房地(土地+建物),桃園市中壢區興仁路三段102巷1~30號,64.0,住,,,1090401,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0621125,52.72,2,1,1,有,無,1700000,32246,,0.0,0,1層樓平房,RPQNMLPLMHPFFBH78DA
中壢區,房地(土地+建物)+車位,桃園市中壢區大德街31~60號,74.45,農,,,1090322,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0900131,217.12,4,3,3,有,有,10000000,46057,其他,0.0,0,含增建或未登記建物。,RPWNMLRLMHPFFBH96DA
觀音區,土地,工業區段二小段1051~1080地號,100.0,,工業區,丁種建築用地,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5140000,51400,,0.0,0,,RPXSMLTLMHPFFBH77DA
桃園區,房地(土地+建物)+車位,桃園市桃園區樹仁三街198巷1~30號,61.67,農,,,1090321,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0930716,182.95,3,3,4,有,無,8000000,43728,一樓平面,0.0,0,含增建或未登記建物。;,RPQQMLQJNHPFFAH98DA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍泉二街31~60號,11.7,商,,,1090321,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,138.21,2,2,2,有,有,7700000,58781,坡道平面,27.63,1200000,含增建或未登記建物。;,RPSQMLQJNHPFFAH56DA
龜山區,房地(土地+建物),桃園市龜山區明德路241~270號,15.71,住,,,1090316,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920820,50.65,2,0,2,有,有,3200000,63179,,0.0,0,,RPRNMLNJNHPFFHH09CA
龜山區,房地(土地+建物),桃園市龜山區幸福十五街31~60號,18.4,,鄉村區,乙種建築用地,1090317,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701027,89.06,2,2,1,有,無,2360000,26499,,0.0,0,,RPSNMLOJNHPFFHH66CA
龜山區,房地(土地+建物),桃園市龜山區文三三街6巷1~30號,37.16,住,,,1090312,土地1建物1車位0,一層，夾層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880402,113.25,3,2,2,有,有,10000000,88300,,0.0,0,親友、員工或其他特殊關係間之交易。;二等親買賣,RPTNMLQJNHPFFHH96CA
龜山區,土地,山福段61~90地號,17.06,其他,,,1090219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,373818,21912,,0.0,0,包含公共設施保留地之交易。;,RPOOMLRJNHPFFHH66CA
龜山區,土地,山福段421~450地號,167.87,其他,,,1090219,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2736657,16302,,0.0,0,包含公共設施保留地之交易。;,RPPOMLRJNHPFFHH76CA
龜山區,房地(土地+建物),桃園市龜山區自強南路301巷1~30號,41.61,住,,,1090227,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891213,140.44,3,2,2,有,有,6500000,46283,,0.0,0,,RPTNMLLKNHPFFHH56CA
龜山區,房地(土地+建物),桃園市龜山區幸福五街1~30號,17.0,,鄉村區,乙種建築用地,1090410,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691127,83.3,3,2,2,有,無,2860000,34334,,0.0,0,,RPSOMLMLMHPFFHH66CA
龜山區,房地(土地+建物),桃園市龜山區頂興路37巷27弄1~30號,23.87,住,,,1090326,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690325,105.34,3,2,2,有,無,4500000,42719,,0.0,0,,RPUNMLSLMHPFFHH37CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文三三街6巷1~30號,70.9,住,,,1090312,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0880402,215.98000000000002,4,3,3,有,有,15500000,71766,坡道平面,0.0,0,,RPSNMLKMMHPFFHH09CA
龜山區,房地(土地+建物),桃園市龜山區優美街91~120號,26.0,,鄉村區,乙種建築用地,1090327,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700417,72.8,3,2,1,有,無,2900000,39835,,0.0,0,,RPQNMLSLMHPFFHH96CA
龜山區,房地(土地+建物),桃園市龜山區光明街223巷25弄1~30號,73.21,住,,,1090317,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810111,153.03,3,3,2,有,有,5100000,33327,,0.0,0,,RPRNMLSLMHPFFHH07CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路61~90號,25.95,住,,,1090229,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,170.35,3,2,2,有,有,10380000,64727,坡道平面,33.93,1550000,,RPPNMLRLMHPFFHH76CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路61~90號,25.95,住,,,1090314,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,173.75,3,2,2,有,有,10280000,64727,坡道平面,37.33,1450000,,RPQNMLRLMHPFFHH86CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路61~90號,25.95,住,,,1090301,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,175.62,3,2,2,有,有,10380000,63994,坡道平面,39.2,1650000,,RPRNMLRLMHPFFHH96CA
龜山區,房地(土地+建物),桃園市龜山區萬壽路二段1231~1260號,28.94,住,,,1090320,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690806,108.55,0,0,0,無,無,3100000,28558,,0.0,0,含增建或未登記建物。;,RPUOMLRLMHPFFHH37CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文德二路91~120號,41.66,住,,,1090326,土地1建物1車位1,七層，見其他登記事項,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010629,179.75,4,2,3,有,有,13500000,75104,坡道機械,22.68,0,,RPVOMLRLMHPFFHH47CA
龜山區,房地(土地+建物),桃園市龜山區仁愛街1~30號,21.48,住,,,1090221,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660725,73.78,5,2,2,有,無,4000000,54215,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPSNMLNLMHPFFHH66CA
龜山區,房地(土地+建物),桃園市龜山區文化三路391~420號,6.05,商,,,1090323,土地3建物1車位0,二層,十一層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1080130,51.209999999999994,1,1,1,有,有,6300000,123023,,0.0,0,含增建或未登記建物。;,RPVNMLNLMHPFFHH96CA
