鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西區,房地(土地+建物),臺中市西區柳川東路二段121~150號,4.26,住,,,1090331,土地2建物1車位0,三層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0841207,35.879999999999995,1,0,1,有,有,1500000,41806,,0.0,0,,RPUOMLLLMHPFFAB08CA
西區,房地(土地+建物),臺中市西區向上南路一段61~90號,60.0,住,,,1090407,土地2建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,0610407,87.48,4,3,3,有,無,12200000,139460,,0.0,0,,RPPNMLMLMHPFFAB57CA
東區,房地(土地+建物)+車位,臺中市東區十甲路391~420號,13.91,住,,,1090313,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830702,118.38000000000001,4,2,2,有,有,5720000,48319,坡道機械,0.0,0,,RPRQMLMLMHPFFAB08CA
南區,房地(土地+建物)+車位,臺中市南區復興北路801巷61~90號,22.18,住,,,1090307,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070223,118.37,2,2,1,有,有,8000000,67585,坡道平面,24.17,0,,RPSOMLNLMHPFFAB08CA
西區,房地(土地+建物),臺中市西區民生路61~90號,325.33,住,,,1080812,土地4建物1車位0,全,二層,透天厝,住家用,,,121.23,8,3,3,有,無,30000000,247463,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLNLMHPFFAB38CA
西區,房地(土地+建物),臺中市西區三民西路141巷6弄1~30號,96.0,商,,,1090304,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0770609,139.36,5,2,3,有,無,13000000,93284,,0.0,0,,RPXOMLNLMHPFFAB58CA
西區,房地(土地+建物),臺中市西區精誠二十一街1~30號,9.28,住,,,1090327,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801207,62.75,2,1,1,有,有,3600000,57371,,0.0,0,賣方所有稅規費由買方負擔,RPPNMLOLMHPFFAB77CA
南區,房地(土地+建物),臺中市南區南門路59巷61~90號,3.9,住,,,1090323,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830113,26.650000000000002,1,0,1,有,有,1550000,58161,,0.0,0,,RPWNMLOLMHPFFAB48CA
南區,房地(土地+建物),臺中市南區學府路61~90號,4.89,住,,,1090324,土地1建物1車位0,九層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840823,65.78,3,0,3,有,有,3580000,54424,,0.0,0,,RPROMLRLMHPFFAB38CA
南區,房地(土地+建物),臺中市南區德富路146巷1~30號,9.51,其他,,,1090323,土地1建物1車位0,一層，二層,十四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0890518,98.72999999999999,0,0,0,無,有,4850000,49124,,0.0,0,,RPWQMLTLMHPFFAB66CA
西區,房地(土地+建物),臺中市西區昇平街145巷31~60號,33.46,住,,,1090305,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680517,58.71,4,2,2,有,無,3900000,66428,,0.0,0,,RPUNMLKMMHPFFAB97CA
東區,房地(土地+建物),臺中市東區環中東路四段901~930號,81.0,住,,,1090303,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0971230,179.9,3,2,3,有,無,14000000,77821,,0.0,0,,RPROMLSJNHPFFAB38CA
西區,房地(土地+建物)+車位,臺中市西區美村路一段781~810號,18.88,住,,,1090319,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880731,167.8,3,2,2,有,有,10750000,64064,坡道平面,14.99,0,,RPUPMLSJNHPFFAB78CA
西區,房地(土地+建物)+車位,臺中市西區忠明南路271~300號,21.65,住,,,1090329,土地2建物1車位2,十六層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030925,280.56,4,2,2,有,有,23880000,85115,坡道平面,46.64,0,,RPRNMLTJNHPFFAB38CA
東區,土地,東勢子段31~60地號,23.0,住,,,1090406,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,86957,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPROMLMKNHPFFAB87CA
東區,房地(土地+建物),臺中市東區建新街1~30號,133.0,住,,,1090117,土地3建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0571020,107.92,3,1,2,有,無,9500000,88028,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLPKNHPFFAB28CA
東區,房地(土地+建物),臺中市東區建新街1~30號,140.0,住,,,1090117,土地2建物1車位0,全,三層,透天厝,住商用,見其他登記事項,0640722,218.51,6,2,3,有,無,12000000,54917,,0.0,0,親友、員工或其他特殊關係間之交易。;,SPSOMLPKNHPFFAB38CA
東區,房地(土地+建物),臺中市東區復興路四段138巷1~30號,62.0,商,,,1090316,土地2建物2車位0,全,二層,透天厝,商業用,磚造,0470615,119.02,2,2,2,有,無,8442000,70929,,0.0,0,,RPWNMLOKNHPFFAB48CA
南區,房地(土地+建物)+車位,臺中市南區南陽街91~120號,34.0,住,,,1090321,土地1建物1車位1,三層,七層,辦公商業大樓,住家用,鋼筋混凝土造,0801213,182.28,2,1,1,有,有,7600000,41694,升降平面,0.0,0,親屬間之特殊交易，雙方各以標的互易契約移轉，建物包括增建部分及現有設備器具固定物等一併在內。,RPQRMLPKNHPFFAB38CA
北區,房地(土地+建物)+車位,臺中市北區興進路241~270號,8.2,商,,,1090313,土地2建物1車位1,五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050717,169.31,3,2,2,有,有,10700000,63198,坡道機械,17.52,0,,RPXNMLLLMHPFFBB38CA
北屯區,土地,仁德段721~750地號,30.0,其他,,,1090311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1370250,45675,,0.0,0,包含公共設施保留地之交易。;,RPQNMLMLMHPFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路一段391~420號,17.58,住,,,1090313,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040416,122.22,2,2,1,有,有,7500000,61365,坡道機械,17.37,0,,RPPOMLMLMHPFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段151~180號,5.98,商,,,1090314,土地1建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,81.24000000000001,1,1,1,有,有,5650000,69547,坡道平面,14.97,0,,RPSOMLMLMHPFFBB08CA
北區,房地(土地+建物),臺中市北區太平路141巷31~60號,21.19,住,,,1090228,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730418,78.69999999999999,3,2,1,有,無,4320000,54892,,0.0,0,,RPVPMLMLMHPFFBB48CA
北區,房地(土地+建物),臺中市北區中清路一段740巷1~30號,22.66,住,,,1090410,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,81.64,3,2,1,有,無,2800000,34297,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPSRMLMLMHPFFBB38CA
北屯區,房地(土地+建物),臺中市北屯區旅順路二段241~270號,20.28,住,,,1090204,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711118,70.18,3,2,1,有,無,3650000,52009,,0.0,0,,RPSNMLNLMHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區橫坑巷31~60號,431.91,住,,,1090212,土地3建物2車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0830711,228.4,4,2,4,有,有,5000000,21891,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLNLMHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1090319,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,158.85,3,2,2,有,有,11200000,70507,坡道平面,35.83,0,,RPVNMLNLMHPFFBB38CA
北屯區,土地,大貴段811~840地號,390.86,其他,,,1090302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,23026,,0.0,0,含增建或未登記建物。;本次交易總價900萬，內含賣方仲介服務費20萬元整,RPWNMLNLMHPFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區景賢路151~180號,23.93,住,,,1090322,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041020,212.38,4,2,2,有,有,12000000,56502,坡道平面,25.28,0,,RPROMLNLMHPFFBB08CA
北區,房地(土地+建物)+車位,臺中市北區英士路1~30號,14.98,商,,,1090328,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980902,132.7,2,2,1,有,有,8000000,66095,坡道平面,31.33,1300000,含增建或未登記建物。,RPQNMLPLMHPFFBB08CA
北區,房地(土地+建物)+車位,臺中市北區太原一街1~30號,27.69,住,,,1090316,土地1建物2車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801130,170.4,3,2,2,有,有,7380000,43310,升降平面,0.0,0,,RPTNMLPLMHPFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區綏遠路二段241~270號,19.59,住,,,1090312,土地1建物2車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810324,185.46,4,1,2,有,有,7500000,40440,坡道機械,21.81,0,,RPSQMLRLMHPFFBB78CA
北區,房地(土地+建物),臺中市北區東成三街211~240號,19.21,住,,,1090324,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820806,98.68,3,2,2,有,有,4150000,42055,,0.0,0,,RPRNMLTLMHPFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段421~450號,27.82,住,,,1090312,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061123,224.93,4,2,2,有,有,12000000,53350,坡道平面,41.26,0,,RPWNMLTLMHPFFBB09CA
北區,房地(土地+建物)+車位,臺中市北區學士路271~300號,6.78,商,,,1090327,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980805,104.69,3,1,1,有,有,8650000,82625,坡道機械,8.15,0,,RPUOMLKMMHPFFBB18CA
北區,房地(土地+建物),臺中市北區中清路一段721~750號,17.82,住,,,1090227,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700505,60.4,2,2,1,有,無,3700000,61258,,0.0,0,,RPVOMLKMMHPFFBB28CA
北區,房地(土地+建物),臺中市北區中清路一段726巷1~30號,17.57,住,,,1090314,土地2建物1車位0,一層，二層，騎樓,七層,店面(店鋪),住商用,鋼筋混凝土造,0780615,119.81,2,2,1,有,有,7200000,60095,,0.0,0,含機車位一個,RPOQMLKMMHPFFBB77CA
北區,房地(土地+建物)+車位,臺中市北區中清路一段151~180號,37.39,商,,,1090321,土地4建物1車位2,十層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060111,289.5,3,2,2,有,有,20700000,71503,坡道平面,67.02,0,,RPSQMLKMMHPFFBB18CA
北屯區,土地,青田段241~270地號,613.5,其他,,,1090310,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30435940,49610,,0.0,0,,RPSNMLOJNHPFFBB08CA
北屯區,土地,青田段241~270地號,613.5,其他,,,1090310,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30435940,49610,,0.0,0,,RPTNMLOJNHPFFBB18CA
北屯區,土地,青田段241~270地號,1227.0,其他,,,1090310,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60871880,49610,,0.0,0,,RPUNMLOJNHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區梅川東路五段391~420號,35.54,住,,,1090316,土地1建物1車位2,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001222,315.3,4,2,3,有,有,21500000,69518,坡道平面,49.18,3000000,,RPWPMLLJNHPFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹北二街31~60號,25.69,住,,,1090314,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010403,223.53000000000003,4,2,2,有,有,14680000,65674,坡道平面,25.4,0,,RPPPMLOJNHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太祥路211~240號,34.07,住,,,1090314,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061101,187.53,3,2,2,有,有,10500000,55991,坡道平面,18.55,0,,RPQOMLPJNHPFFBB08CA
北屯區,房地(土地+建物),臺中市北屯區橫坑巷31~60號,491.34,住,,,1090319,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0890314,289.94,5,3,6,有,無,17000000,58633,,0.0,0,,RPQNMLQJNHPFFBB08CA
北屯區,房地(土地+建物),臺中市北屯區和祥街205巷61~90號,102.0,住,,,1090312,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830122,228.71,5,3,3,有,無,12800000,55966,,0.0,0,,RPWOMLQJNHPFFBB78CA
北區,土地,錦村段91~120地號,159.0,住,,,1090329,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17800000,111950,,0.0,0,,RPRPMLRJNHPFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段1381~1410號,27.1,住,,,1090219,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041228,184.12,3,2,2,有,有,9800000,53226,坡道平面,25.81,0,,RPWQMLSJNHPFFBB56CA
北屯區,土地,大興段631~660地號,650.73,住,,,1090226,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32500000,49944,,0.0,0,未辦保存建物及總價協議部分道路減少價金1000000萬元,RPWNMLNKNHPFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區中清路一段880巷1~30號,40.59,住,,,1090320,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950609,269.45,4,2,2,有,有,15800000,58638,坡道平面,39.59,0,,RPRRMLSKNHPFFBB88CA
北屯區,房地(土地+建物),臺中市北屯區同榮路91~120號,63.39,住,,,1071006,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081021,185.37,4,3,5,有,無,17300000,93327,,0.0,0,,RPQSMLSKNHPFFBB88CA
北屯區,房地(土地+建物),臺中市北屯區陳平一街61~90號,17.12,住,,,1090220,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811203,75.39999999999999,2,1,1,有,有,3800000,50398,,0.0,0,,RPPNMLTKNHPFFBB38CA
南屯區,房地(土地+建物),臺中市南屯區忠勇路31~60號,15.18,住,,,1090322,土地2建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840330,126.28,3,2,2,有,有,6060000,47989,,0.0,0,,RPTNMLMLMHPFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大業路541~570號,12.14,住,,,1090207,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871203,147.22,3,2,2,有,有,10300000,69963,坡道平面,0.0,0,,RPVNMLMLMHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街30巷1~30號,15.16,商,,,1090322,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890801,144.51,3,2,2,有,有,9450000,65393,坡道機械,0.0,800000,,RPURMLMLMHPFFCB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,17.07,住,,,1090221,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,174.36,4,2,2,有,有,11050000,63375,坡道平面,21.94,0,,RPOSMLMLMHPFFCB18CA
西屯區,車位,臺中市西屯區永福路121~150號,0.0,,,,1090408,土地0建物0車位1,,,其他,,,,12.39,0,0,0,有,有,960000,,坡道機械,12.39,960000,單獨車位交易。;,RPVNMLNLMHPFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區長安路二段131巷91~120號,17.63,住,,,1090313,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021105,122.21000000000001,2,1,1,有,有,8520000,69716,坡道平面,35.97,0,,RPOOMLNLMHPFFCB87CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南九路151~180號,45.3,住,,,1090122,土地1建物1車位2,十六層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080214,313.23,3,2,2,有,有,29100000,106879,坡道平面,68.56,2950000,,RPRNMLOLMHPFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩四街151~180號,15.88,住,,,1090322,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810129,114.47,3,2,2,有,有,6580000,57482,坡道機械,0.0,0,,RPTNMLOLMHPFFCB38CA
西屯區,房地(土地+建物),臺中市西屯區寶慶街30巷1~30號,3.16,商,,,1090325,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830509,35.79,0,0,0,無,有,1200000,33529,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLOLMHPFFCB97CA
西屯區,房地(土地+建物),臺中市西屯區文華路162巷1~30號,5.95,住,,,1090406,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970131,39.53,1,0,1,有,有,3250000,82216,,0.0,0,,RPQOMLOLMHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路二段541~570號,7.6,住,,,1090324,土地2建物1車位1,四層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961122,88.45,1,1,1,有,有,6900000,86220,坡道平面,22.34,1200000,含增建或未登記建物。,RPTNMLPLMHPFFCB48CA
西屯區,房地(土地+建物),臺中市西屯區福聯街15巷1~30號,3.84,住,,,1080831,土地1建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830908,21.61,1,0,1,有,有,1380000,63859,,0.0,0,,RPQNMLRLMHPFFCB38CA
西屯區,房地(土地+建物),臺中市西屯區福瑞街27巷1~30號,5.18,住,,,1080907,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830316,27.509999999999998,1,0,1,有,有,1370000,49800,,0.0,0,,RPRNMLRLMHPFFCB48CA
南屯區,房地(土地+建物),臺中市南屯區永春南路61巷1~30號,7.13,商,,,1090319,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841008,91.86,2,2,1,有,有,4500000,48988,,0.0,0,,RPPQMLOLMHPFFCB28CA
西屯區,土地,西屯段1501~1530地號,7.0,其他,,,1090211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2211300,315900,,0.0,0,包含公共設施保留地之交易。;,RPTOMLRLMHPFFCB78CA
西屯區,土地,西屯段1501~1530地號,1.0,其他,,,1080919,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,645300,0,,0.0,0,包含公共設施保留地之交易。;,RPUOMLRLMHPFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區合江街91~120號,23.91,住,,,1090323,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820402,202.24,4,2,2,有,有,10730000,53056,坡道平面,0.0,1200000,,RPWOMLSLMHPFFCB56CA
西屯區,房地(土地+建物)+車位,臺中市西屯區大墩十九街181~210號,51.45,商,,,1090116,土地1建物2車位2,一層，二層，三層，騎樓,九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0850613,359.38,0,1,0,有,有,29750000,82781,坡道機械,0.0,0,,RPUPMLSLMHPFFCB09CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路241~270號,10.65,商,,,1090326,土地1建物1車位1,十二層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,144.76999999999998,3,2,2,有,有,12000000,82890,其他,0.0,0,,RPVNMLTLMHPFFCB09CA
西屯區,房地(土地+建物),臺中市西屯區華美西街二段485巷1~30號,61.0,住,,,1090315,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0620309,77.8,4,2,3,有,無,10100000,129820,,0.0,0,,RPVNMLKMMHPFFCB28CA
西屯區,房地(土地+建物),臺中市西屯區文華路61~90號,19.85,住,,,1090320,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940704,94.81,3,2,2,有,有,3000000,31646,,0.0,0,二等親間之交易。,RPWNMLKMMHPFFCB38CA
西屯區,房地(土地+建物),臺中市西屯區上安路91~120號,5.55,住,,,1090304,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870603,65.2,2,1,1,有,無,4300000,65951,,0.0,0,,RPWPMLKMMHPFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,11.87,商,,,1090331,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,121.72,2,1,1,有,有,9300000,81724,坡道平面,27.5,1600000,,RPQNMLRJNHPFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,9.41,商,,,1090328,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,94.99000000000001,1,1,1,有,有,7200000,83587,坡道機械,19.38,880000,,RPSNMLRJNHPFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,11.05,商,,,1090401,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,116.77000000000001,2,1,1,有,有,8800000,81774,坡道平面,27.5,1500000,,RPTNMLRJNHPFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,11.87,商,,,1090331,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,122.28999999999999,2,1,1,有,有,9200000,81232,坡道平面,27.5,1500000,,RPWNMLRJNHPFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,11.05,商,,,1090330,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,116.77000000000001,2,1,1,有,有,8880000,81550,坡道平面,27.5,1600000,,RPPOMLRJNHPFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,12.28,商,,,1090330,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,123.92,2,1,1,有,有,9650000,83739,坡道平面,25.4,1400000,,RPQNMLSJNHPFFCB38CA
南屯區,車位,臺中市南屯區向心路31~60號,0.0,,,,1090407,土地0建物0車位1,,,其他,,,,14.15,0,0,0,有,有,730000,,坡道機械,14.15,730000,單獨車位交易。;,RPUOMLPKNHPFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區文華路31~60號,44.93,住,,,1090224,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940704,215.66,4,2,2,有,有,8000000,37095,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLSKNHPFFCB78CA
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富十三街1~30號,130.4,住,,,1090326,土地3建物1車位2,一層，二層，三層，地下一層，見其他登記事項,九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070516,315.88,5,2,4,有,有,35000000,110802,坡道平面,62.31,0,,RPPQMLKLNHPFFCB97CA
西屯區,房地(土地+建物),臺中市西屯區長安路二段210巷1~30號,97.0,住,,,1090313,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0620309,79.75,3,2,2,有,無,8400000,105329,,0.0,0,,RPURMLKLNHPFFCB58CA
后里區,土地,后豐段121~150地號,197.7,住,,,1090306,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8562000,43308,,0.0,0,,RPOOMLLLMHPFFDB77CA
豐原區,房地(土地+建物),臺中市豐原區中正路548巷1~30號,73.47,住,,,1090304,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0640523,140.06,4,2,2,有,無,6800000,48551,,0.0,0,,RPTOMLLLMHPFFDB28CA
后里區,房地(土地+建物),臺中市后里區文明路121~150號,89.55,住,,,1090407,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0660115,153.93,7,2,3,有,無,10200000,66264,,0.0,0,,RPSNMLMLMHPFFDB18CA
后里區,土地,后里段241~270地號,67.15,農,,,1090331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1820000,27103,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLMLMHPFFDB58CA
后里區,房地(土地+建物),臺中市后里區安眉路1~30號,119.14,,特定農業區,甲種建築用地,1090326,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071228,192.34,3,3,4,有,無,9500000,49392,,0.0,0,,RPSNMLPKNHPFFDB48CA
后里區,房地(土地+建物),臺中市后里區安眉路1~30號,116.24,,特定農業區,甲種建築用地,1090318,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071228,185.01,3,3,4,有,無,9280000,50159,,0.0,0,,RPTNMLPKNHPFFDB58CA
豐原區,房地(土地+建物),臺中市豐原區國豐路三段61~90號,76.01,農,,,1090319,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041116,155.32,5,2,3,有,無,12500000,80479,,0.0,0,,RPQNMLNKNHPFFDB08CA
清水區,土地,頂湳段91~120地號,14.67,農,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41168,2806,,0.0,0,向政府機關承購之案件。;私設道路通行用,RPSNMLMLMHPFFFB38CA
梧棲區,土地,南簡段811~840地號,1105.0,住,,,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58027970,52514,,0.0,0,,RPPNMLQLMHPFFFB48CA
清水區,土地,銀聯段1771~1800地號,1727.0,住,,,1090226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,83587200,48400,,0.0,0,,RPUOMLOLMHPFFFB88CA
